,날짜,역명,합 계_승차,합 계_하차
3337,2017-04-14,양천구청,"8,135 ","8,720 "
3338,2017-04-14,올림픽공원,"6,452 ","5,829 "
3339,2017-04-14,종합운동장,"16,019 ","18,268 "
3340,2017-04-15,디지털미디어시티,"11,109 ","11,645 "
3341,2017-04-15,양천구청,"5,876 ","6,053 "
3342,2017-04-15,올림픽공원,"6,800 ","7,292 "
3343,2017-04-15,종합운동장,"44,291 ","56,543 "
3344,2017-04-16,디지털미디어시티,"7,693 ","8,119 "
3345,2017-04-16,양천구청,"4,970 ","4,985 "
3346,2017-04-16,올림픽공원,"4,252 ","4,573 "
3347,2017-04-16,종합운동장,"40,838 ","51,795 "
3348,2017-04-17,디지털미디어시티,"17,166 ","19,114 "
3349,2017-04-17,양천구청,"8,174 ","8,553 "
3350,2017-04-17,올림픽공원,"6,124 ","6,064 "
3351,2017-04-17,종합운동장,"12,836 ","15,141 "
3352,2017-04-18,디지털미디어시티,"17,315 ","19,165 "
3353,2017-04-18,양천구청,"8,451 ","8,892 "
3354,2017-04-18,올림픽공원,"6,367 ","6,160 "
3355,2017-04-18,종합운동장,"15,187 ","17,677 "
3356,2017-04-19,디지털미디어시티,"17,595 ","19,859 "
3357,2017-04-19,양천구청,"8,322 ","8,765 "
3358,2017-04-19,올림픽공원,"6,696 ","6,484 "
3359,2017-04-19,종합운동장,"16,763 ","19,119 "
3360,2017-04-20,디지털미디어시티,"17,355 ","19,565 "
3361,2017-04-20,양천구청,"8,145 ","8,724 "
3362,2017-04-20,올림픽공원,"6,744 ","6,318 "
3363,2017-04-20,종합운동장,"16,673 ","19,116 "
3364,2017-04-21,디지털미디어시티,"17,795 ","19,759 "
3365,2017-04-21,양천구청,"8,353 ","8,824 "
3366,2017-04-21,올림픽공원,"7,704 ","7,423 "
3367,2017-04-21,종합운동장,"22,027 ","26,730 "
3368,2017-04-22,디지털미디어시티,"11,169 ","11,837 "
3369,2017-04-22,양천구청,"6,049 ","6,148 "
3370,2017-04-22,올림픽공원,"12,514 ","13,044 "
3371,2017-04-22,종합운동장,"20,799 ","24,315 "
3372,2017-04-23,디지털미디어시티,"7,737 ","8,213 "
3373,2017-04-23,양천구청,"4,163 ","4,338 "
3374,2017-04-23,올림픽공원,"6,353 ","6,387 "
3375,2017-04-23,종합운동장,"17,574 ","20,587 "
3376,2017-04-24,디지털미디어시티,"17,658 ","19,415 "
3377,2017-04-24,양천구청,"8,310 ","8,640 "
3378,2017-04-24,올림픽공원,"6,618 ","6,498 "
3379,2017-04-24,종합운동장,"11,798 ","13,955 "
3380,2017-04-25,디지털미디어시티,"17,599 ","19,870 "
3381,2017-04-25,양천구청,"8,553 ","8,998 "
3382,2017-04-25,올림픽공원,"6,567 ","6,403 "
3383,2017-04-25,종합운동장,"16,054 ","18,725 "
3384,2017-04-26,디지털미디어시티,"17,941 ","19,751 "
3385,2017-04-26,양천구청,"8,414 ","8,961 "
3386,2017-04-26,올림픽공원,"6,718 ","6,399 "
3387,2017-04-26,종합운동장,"20,420 ","23,336 "
3388,2017-04-27,디지털미디어시티,"17,542 ","19,860 "
3389,2017-04-27,양천구청,"8,372 ","8,826 "
3390,2017-04-27,올림픽공원,"7,017 ","6,740 "
3391,2017-04-27,종합운동장,"18,438 ","20,946 "
3392,2017-04-28,디지털미디어시티,"18,257 ","19,960 "
3393,2017-04-28,양천구청,"7,793 ","9,838 "
3394,2017-04-28,올림픽공원,"8,457 ","7,991 "
3395,2017-04-28,종합운동장,"25,797 ","30,791 "
3396,2017-04-29,디지털미디어시티,"10,724 ","10,901 "
3397,2017-04-29,양천구청,"5,594 ","5,710 "
3398,2017-04-29,올림픽공원,"6,840 ","6,836 "
3399,2017-04-29,종합운동장,"23,758 ","26,972 "
3400,2017-04-30,디지털미디어시티,"7,674 ","7,761 "
3401,2017-04-30,양천구청,"4,027 ","4,266 "
3402,2017-04-30,올림픽공원,"4,238 ","4,370 "
3403,2017-04-30,종합운동장,"18,428 ","21,054 "
3404,2017-05-01,디지털미디어시티,"10,934 ","11,229 "
3405,2017-05-01,양천구청,"6,357 ","6,623 "
3406,2017-05-01,올림픽공원,"6,453 ","6,206 "
3407,2017-05-01,종합운동장,"8,464 ","10,271 "
3408,2017-05-02,디지털미디어시티,"16,117 ","17,618 "
3409,2017-05-02,양천구청,"8,170 ","8,422 "
3410,2017-05-02,올림픽공원,"7,671 ","7,232 "
3411,2017-05-02,종합운동장,"19,700 ","23,797 "
3412,2017-05-03,디지털미디어시티,"8,983 ","9,307 "
3413,2017-05-03,양천구청,"4,709 ","4,843 "
3414,2017-05-03,올림픽공원,"5,451 ","5,598 "
3415,2017-05-03,종합운동장,"20,591 ","23,685 "
3416,2017-05-04,디지털미디어시티,"13,779 ","14,647 "
3417,2017-05-04,양천구청,"6,958 ","7,133 "
3418,2017-05-04,올림픽공원,"5,834 ","5,710 "
3419,2017-05-04,종합운동장,"17,033 ","18,852 "
3420,2017-05-05,디지털미디어시티,"8,270 ","8,336 "
3421,2017-05-05,양천구청,"4,207 ","4,139 "
3422,2017-05-05,올림픽공원,"4,469 ","4,471 "
3423,2017-05-05,종합운동장,"15,065 ","18,132 "
3424,2017-05-06,디지털미디어시티,"8,242 ","8,521 "
3425,2017-05-06,양천구청,"4,483 ","4,808 "
3426,2017-05-06,올림픽공원,"3,445 ","3,456 "
3427,2017-05-06,종합운동장,"16,972 ","19,094 "
3428,2017-05-07,디지털미디어시티,"7,080 ","7,596 "
3429,2017-05-07,양천구청,"4,024 ","4,285 "
3430,2017-05-07,올림픽공원,"2,994 ","3,209 "
3431,2017-05-07,종합운동장,"21,179 ","23,568 "
3432,2017-05-08,디지털미디어시티,"16,652 ","18,045 "
3433,2017-05-08,양천구청,"8,114 ","8,460 "
3434,2017-05-08,올림픽공원,"6,304 ","6,094 "
3435,2017-05-08,종합운동장,"11,387 ","13,001 "
3436,2017-05-09,디지털미디어시티,"8,624 ","9,257 "
3437,2017-05-09,양천구청,"4,495 ","4,670 "
3438,2017-05-09,올림픽공원,"3,744 ","3,718 "
3439,2017-05-09,종합운동장,"8,420 ","9,601 "
3440,2017-05-10,디지털미디어시티,"17,841 ","19,609 "
3441,2017-05-10,양천구청,"8,816 ","9,271 "
3442,2017-05-10,올림픽공원,"7,910 ","8,027 "
3443,2017-05-10,종합운동장,"16,392 ","18,676 "
3444,2017-05-11,디지털미디어시티,"17,462 ","19,634 "
3445,2017-05-11,양천구청,"8,414 ","8,823 "
3446,2017-05-11,올림픽공원,"7,428 ","7,101 "
3447,2017-05-11,종합운동장,"16,614 ","19,068 "
3448,2017-05-12,디지털미디어시티,"18,250 ","19,768 "
3449,2017-05-12,양천구청,"8,328 ","8,707 "
3450,2017-05-12,올림픽공원,"10,467 ","10,081 "
3451,2017-05-12,종합운동장,"25,036 ","28,856 "
3452,2017-05-13,디지털미디어시티,"10,460 ","11,023 "
3453,2017-05-13,양천구청,"5,612 ","5,971 "
3454,2017-05-13,올림픽공원,"11,266 ","11,478 "
3455,2017-05-13,종합운동장,"38,625 ","45,550 "
3456,2017-05-14,디지털미디어시티,"7,859 ","8,297 "
3457,2017-05-14,양천구청,"4,331 ","4,562 "
3458,2017-05-14,올림픽공원,"10,515 ","10,578 "
3459,2017-05-14,종합운동장,"29,905 ","33,872 "
3460,2017-05-15,디지털미디어시티,"17,844 ","19,615 "
3461,2017-05-15,양천구청,"8,350 ","8,627 "
3462,2017-05-15,올림픽공원,"10,214 ","10,005 "
3463,2017-05-15,종합운동장,"12,550 ","14,724 "
3464,2017-05-16,디지털미디어시티,"17,812 ","19,775 "
3465,2017-05-16,양천구청,"8,591 ","8,936 "
3466,2017-05-16,올림픽공원,"6,741 ","6,427 "
3467,2017-05-16,종합운동장,"17,282 ","20,143 "
3468,2017-05-17,디지털미디어시티,"17,509 ","19,617 "
3469,2017-05-17,양천구청,"8,259 ","8,604 "
3470,2017-05-17,올림픽공원,"8,367 ","7,810 "
3471,2017-05-17,종합운동장,"17,984 ","20,603 "
3472,2017-05-18,디지털미디어시티,"17,511 ","19,536 "
3473,2017-05-18,양천구청,"8,211 ","8,818 "
3474,2017-05-18,올림픽공원,"6,702 ","6,238 "
3475,2017-05-18,종합운동장,"18,393 ","21,094 "
3476,2017-05-19,디지털미디어시티,"18,021 ","19,765 "
3477,2017-05-19,양천구청,"8,786 ","9,271 "
3478,2017-05-19,올림픽공원,"8,235 ","7,825 "
3479,2017-05-19,종합운동장,"42,243 ","50,983 "
3480,2017-05-20,디지털미디어시티,"11,384 ","15,591 "
3481,2017-05-20,양천구청,"6,274 ","6,493 "
3482,2017-05-20,올림픽공원,"8,706 ","8,803 "
3483,2017-05-20,종합운동장,"45,440 ","55,223 "
3484,2017-05-21,디지털미디어시티,"8,191 ","11,822 "
3485,2017-05-21,양천구청,"4,324 ","4,659 "
3486,2017-05-21,올림픽공원,"4,675 ","4,964 "
3487,2017-05-21,종합운동장,"20,546 ","23,316 "
3488,2017-05-22,디지털미디어시티,"17,444 ","19,165 "
3489,2017-05-22,양천구청,"8,337 ","8,749 "
3490,2017-05-22,올림픽공원,"6,987 ","6,670 "
3491,2017-05-22,종합운동장,"12,114 ","14,810 "
3492,2017-05-23,디지털미디어시티,"17,315 ","19,546 "
3493,2017-05-23,양천구청,"8,364 ","8,855 "
3494,2017-05-23,올림픽공원,"10,039 ","10,195 "
3495,2017-05-23,종합운동장,"17,779 ","20,411 "
3496,2017-05-24,디지털미디어시티,"17,607 ","19,773 "
3497,2017-05-24,양천구청,"8,320 ","8,655 "
3498,2017-05-24,올림픽공원,"7,151 ","6,776 "
3499,2017-05-24,종합운동장,"20,758 ","24,471 "
3500,2017-05-25,디지털미디어시티,"17,672 ","19,665 "
3501,2017-05-25,양천구청,"8,359 ","8,773 "
3502,2017-05-25,올림픽공원,"9,551 ","10,005 "
3503,2017-05-25,종합운동장,"21,752 ","25,409 "
3504,2017-05-26,디지털미디어시티,"18,135 ","20,003 "
3505,2017-05-26,양천구청,"8,516 ","8,977 "
3506,2017-05-26,올림픽공원,"7,708 ","7,326 "
3507,2017-05-26,종합운동장,"21,223 ","25,396 "
3508,2017-05-27,디지털미디어시티,"13,961 ","13,961 "
3509,2017-05-27,양천구청,"6,333 ","6,483 "
3510,2017-05-27,올림픽공원,"15,288 ","16,921 "
3511,2017-05-27,종합운동장,"41,997 ","48,091 "
3512,2017-05-28,디지털미디어시티,"7,786 ","7,975 "
3513,2017-05-28,양천구청,"4,361 ","4,673 "
3514,2017-05-28,올림픽공원,"11,903 ","12,888 "
3515,2017-05-28,종합운동장,"35,236 ","39,908 "
3516,2017-05-29,디지털미디어시티,"17,343 ","19,153 "
3517,2017-05-29,양천구청,"8,266 ","8,579 "
3518,2017-05-29,올림픽공원,"7,067 ","6,888 "
3519,2017-05-29,종합운동장,"12,488 ","14,571 "
3520,2017-05-30,디지털미디어시티,"17,447 ","19,501 "
3521,2017-05-30,양천구청,"8,453 ","8,839 "
3522,2017-05-30,올림픽공원,"7,827 ","7,583 "
3523,2017-05-30,종합운동장,"15,670 ","18,251 "
3524,2017-05-31,디지털미디어시티,"17,606 ","19,691 "
3525,2017-05-31,양천구청,"8,018 ","8,469 "
3526,2017-05-31,올림픽공원,"6,919 ","6,668 "
3527,2017-05-31,종합운동장,"15,714 ","18,016 "
3528,2017-06-01,디지털미디어시티,"17,038 ","19,268 "
3529,2017-06-01,양천구청,"8,235 ","8,724 "
3530,2017-06-01,올림픽공원,"6,593 ","6,353 "
3531,2017-06-01,종합운동장,"15,700 ","18,054 "
3532,2017-06-02,디지털미디어시티,"17,898 ","19,550 "
3533,2017-06-02,양천구청,"8,173 ","8,802 "
3534,2017-06-02,올림픽공원,"7,844 ","7,199 "
3535,2017-06-02,종합운동장,"21,922 ","25,419 "
3536,2017-06-03,디지털미디어시티,"11,463 ","11,490 "
3537,2017-06-03,양천구청,"5,728 ","5,824 "
3538,2017-06-03,올림픽공원,"10,164 ","10,194 "
3539,2017-06-03,종합운동장,"22,578 ","26,003 "
3540,2017-06-04,디지털미디어시티,"7,388 ","7,709 "
3541,2017-06-04,양천구청,"4,026 ","4,255 "
3542,2017-06-04,올림픽공원,"6,244 ","6,581 "
3543,2017-06-04,종합운동장,"18,311 ","19,806 "
3544,2017-06-05,디지털미디어시티,"15,894 ","17,254 "
3545,2017-06-05,양천구청,"7,939 ","7,963 "
3546,2017-06-05,올림픽공원,"7,306 ","7,094 "
3547,2017-06-05,종합운동장,"11,700 ","13,171 "
3548,2017-06-06,디지털미디어시티,"7,888 ","8,524 "
3549,2017-06-06,양천구청,"4,015 ","4,377 "
3550,2017-06-06,올림픽공원,"3,474 ","3,613 "
3551,2017-06-06,종합운동장,"17,901 ","19,566 "
3552,2017-06-07,디지털미디어시티,"17,034 ","18,979 "
3553,2017-06-07,양천구청,"8,146 ","8,528 "
3554,2017-06-07,올림픽공원,"6,427 ","6,226 "
3555,2017-06-07,종합운동장,"15,685 ","18,090 "
3556,2017-06-08,디지털미디어시티,"17,219 ","19,423 "
3557,2017-06-08,양천구청,"8,165 ","8,626 "
3558,2017-06-08,올림픽공원,"6,772 ","6,488 "
3559,2017-06-08,종합운동장,"16,757 ","19,183 "
3560,2017-06-09,디지털미디어시티,"17,696 ","19,300 "
3561,2017-06-09,양천구청,"7,945 ","8,580 "
3562,2017-06-09,올림픽공원,"6,755 ","6,485 "
3563,2017-06-09,종합운동장,"18,540 ","20,822 "
3564,2017-06-10,디지털미디어시티,"11,339 ","11,710 "
3565,2017-06-10,양천구청,"5,786 ","5,747 "
3566,2017-06-10,올림픽공원,"5,569 ","5,906 "
3567,2017-06-10,종합운동장,"37,860 ","47,411 "
3568,2017-06-11,디지털미디어시티,"7,448 ","7,740 "
3569,2017-06-11,양천구청,"4,027 ","4,257 "
3570,2017-06-11,올림픽공원,"4,137 ","4,332 "
3571,2017-06-11,종합운동장,"31,228 ","35,785 "
3572,2017-06-12,디지털미디어시티,"17,100 ","18,950 "
3573,2017-06-12,양천구청,"8,091 ","8,376 "
3574,2017-06-12,올림픽공원,"6,473 ","6,316 "
3575,2017-06-12,종합운동장,"11,824 ","13,659 "
3576,2017-06-13,디지털미디어시티,"17,223 ","19,324 "
3577,2017-06-13,양천구청,"8,075 ","8,534 "
3578,2017-06-13,올림픽공원,"8,480 ","8,179 "
3579,2017-06-13,종합운동장,"18,499 ","21,910 "
3580,2017-06-14,디지털미디어시티,"17,141 ","19,212 "
3581,2017-06-14,양천구청,"8,186 ","8,519 "
3582,2017-06-14,올림픽공원,"7,130 ","6,812 "
3583,2017-06-14,종합운동장,"18,253 ","21,691 "
3584,2017-06-15,디지털미디어시티,"17,172 ","19,221 "
3585,2017-06-15,양천구청,"7,979 ","8,459 "
3586,2017-06-15,올림픽공원,"6,560 ","6,076 "
3587,2017-06-15,종합운동장,"19,177 ","22,181 "
3588,2017-06-16,디지털미디어시티,"17,469 ","19,018 "
3589,2017-06-16,양천구청,"8,004 ","8,427 "
3590,2017-06-16,올림픽공원,"6,835 ","6,419 "
3591,2017-06-16,종합운동장,"17,000 ","19,542 "
3592,2017-06-17,디지털미디어시티,"10,767 ","11,762 "
3593,2017-06-17,양천구청,"5,704 ","5,999 "
3594,2017-06-17,올림픽공원,"7,593 ","7,647 "
3595,2017-06-17,종합운동장,"26,396 ","29,561 "
3596,2017-06-18,디지털미디어시티,"7,562 ","8,251 "
3597,2017-06-18,양천구청,"3,883 ","4,117 "
3598,2017-06-18,올림픽공원,"4,993 ","5,082 "
3599,2017-06-18,종합운동장,"21,241 ","23,191 "
3600,2017-06-19,디지털미디어시티,"16,814 ","18,669 "
3601,2017-06-19,양천구청,"7,966 ","8,320 "
3602,2017-06-19,올림픽공원,"6,249 ","6,119 "
3603,2017-06-19,종합운동장,"11,896 ","13,730 "
3604,2017-06-20,디지털미디어시티,"17,006 ","19,578 "
3605,2017-06-20,양천구청,"8,007 ","8,501 "
3606,2017-06-20,올림픽공원,"6,345 ","6,208 "
3607,2017-06-20,종합운동장,"17,242 ","20,305 "
3608,2017-06-21,디지털미디어시티,"16,812 ","18,918 "
3609,2017-06-21,양천구청,"7,977 ","8,466 "
3610,2017-06-21,올림픽공원,"6,472 ","6,074 "
3611,2017-06-21,종합운동장,"19,034 ","22,344 "
3612,2017-06-22,디지털미디어시티,"16,630 ","18,803 "
3613,2017-06-22,양천구청,"7,929 ","8,317 "
3614,2017-06-22,올림픽공원,"6,173 ","5,640 "
3615,2017-06-22,종합운동장,"17,606 ","20,008 "
3616,2017-06-23,디지털미디어시티,"17,365 ","18,939 "
3617,2017-06-23,양천구청,"7,902 ","8,277 "
3618,2017-06-23,올림픽공원,"6,773 ","5,978 "
3619,2017-06-23,종합운동장,"20,311 ","23,061 "
3620,2017-06-24,디지털미디어시티,"10,521 ","11,237 "
3621,2017-06-24,양천구청,"6,041 ","6,196 "
3622,2017-06-24,올림픽공원,"7,381 ","7,136 "
3623,2017-06-24,종합운동장,"24,940 ","29,247 "
3624,2017-06-25,디지털미디어시티,"7,156 ","7,761 "
3625,2017-06-25,양천구청,"4,047 ","4,261 "
3626,2017-06-25,올림픽공원,"3,930 ","3,731 "
3627,2017-06-25,종합운동장,"13,767 ","14,523 "
3628,2017-06-26,디지털미디어시티,"16,700 ","18,352 "
3629,2017-06-26,양천구청,"7,798 ","8,159 "
3630,2017-06-26,올림픽공원,"5,783 ","5,394 "
3631,2017-06-26,종합운동장,"11,721 ","13,430 "
3632,2017-06-27,디지털미디어시티,"16,581 ","18,919 "
3633,2017-06-27,양천구청,"8,023 ","8,347 "
3634,2017-06-27,올림픽공원,"6,255 ","5,851 "
3635,2017-06-27,종합운동장,"15,826 ","16,994 "
3636,2017-06-28,디지털미디어시티,"16,819 ","18,833 "
3637,2017-06-28,양천구청,"7,729 ","8,059 "
3638,2017-06-28,올림픽공원,"5,886 ","5,413 "
3639,2017-06-28,종합운동장,"15,971 ","17,251 "
3640,2017-06-29,디지털미디어시티,"16,523 ","18,335 "
3641,2017-06-29,양천구청,"7,681 ","8,103 "
3642,2017-06-29,올림픽공원,"5,880 ","5,470 "
3643,2017-06-29,종합운동장,"16,429 ","17,924 "
3644,2017-06-30,디지털미디어시티,"16,960 ","19,024 "
3645,2017-06-30,양천구청,"7,878 ","8,282 "
3646,2017-06-30,올림픽공원,"6,551 ","5,868 "
3647,2017-06-30,종합운동장,"24,175 ","27,851 "
3648,2017-07-01,디지털미디어시티,"9,758 ","10,269 "
3649,2017-07-01,양천구청,"5,177 ","5,354 "
3650,2017-07-01,올림픽공원,"11,040 ","10,650 "
3651,2017-07-01,종합운동장,"21,718 ","24,934 "
3652,2017-07-02,디지털미디어시티,"6,222 ","6,724 "
3653,2017-07-02,양천구청,"3,450 ","3,731 "
3654,2017-07-02,올림픽공원,"7,615 ","7,470 "
3655,2017-07-02,종합운동장,"15,686 ","16,259 "
3656,2017-07-03,디지털미디어시티,"15,986 ","17,984 "
3657,2017-07-03,양천구청,"7,709 ","8,107 "
3658,2017-07-03,올림픽공원,"5,474 ","5,259 "
3659,2017-07-03,종합운동장,"11,202 ","12,294 "
3660,2017-07-04,디지털미디어시티,"16,264 ","18,273 "
3661,2017-07-04,양천구청,"7,634 ","8,114 "
3662,2017-07-04,올림픽공원,"3,361 ","2,732 "
3663,2017-07-04,종합운동장,"13,439 ","14,940 "
3664,2017-07-05,디지털미디어시티,"16,373 ","18,351 "
3665,2017-07-05,양천구청,"7,758 ","8,180 "
3666,2017-07-05,올림픽공원,"8,167 ","7,896 "
3667,2017-07-05,종합운동장,"14,057 ","15,520 "
3668,2017-07-06,디지털미디어시티,"16,087 ","18,395 "
3669,2017-07-06,양천구청,"7,629 ","8,158 "
3670,2017-07-06,올림픽공원,"5,889 ","5,347 "
3671,2017-07-06,종합운동장,"13,136 ","14,516 "
3672,2017-07-07,디지털미디어시티,"16,514 ","18,406 "
3673,2017-07-07,양천구청,"7,770 ","8,269 "
3674,2017-07-07,올림픽공원,"5,855 ","5,251 "
3675,2017-07-07,종합운동장,"17,952 ","19,451 "
3676,2017-07-08,디지털미디어시티,"9,783 ","9,869 "
3677,2017-07-08,양천구청,"4,878 ","5,055 "
3678,2017-07-08,올림픽공원,"5,717 ","5,450 "
3679,2017-07-08,종합운동장,"25,375 ","29,679 "
3680,2017-07-09,디지털미디어시티,"6,305 ","7,045 "
3681,2017-07-09,양천구청,"3,696 ","3,985 "
3682,2017-07-09,올림픽공원,"4,631 ","4,442 "
3683,2017-07-09,종합운동장,"17,032 ","18,141 "
3684,2017-07-10,디지털미디어시티,"15,527 ","17,611 "
3685,2017-07-10,양천구청,"7,344 ","7,713 "
3686,2017-07-10,올림픽공원,"5,532 ","5,286 "
3687,2017-07-10,종합운동장,"10,819 ","11,928 "
3688,2017-07-11,디지털미디어시티,"16,432 ","18,657 "
3689,2017-07-11,양천구청,"8,284 ","8,593 "
3690,2017-07-11,올림픽공원,"5,906 ","5,594 "
3691,2017-07-11,종합운동장,"15,588 ","17,244 "
3692,2017-07-12,디지털미디어시티,"16,511 ","19,013 "
3693,2017-07-12,양천구청,"7,737 ","8,060 "
3694,2017-07-12,올림픽공원,"6,178 ","5,791 "
3695,2017-07-12,종합운동장,"15,342 ","16,509 "
3696,2017-07-13,디지털미디어시티,"16,654 ","18,910 "
3697,2017-07-13,양천구청,"7,770 ","8,104 "
3698,2017-07-13,올림픽공원,"5,931 ","5,523 "
3699,2017-07-13,종합운동장,"16,202 ","17,687 "
3700,2017-07-14,디지털미디어시티,"16,563 ","18,345 "
3701,2017-07-14,양천구청,"7,720 ","8,205 "
3702,2017-07-14,올림픽공원,"6,022 ","5,461 "
3703,2017-07-14,종합운동장,"18,486 ","19,907 "
3704,2017-07-15,디지털미디어시티,"9,034 ","9,409 "
3705,2017-07-15,양천구청,"4,972 ","5,169 "
3706,2017-07-15,올림픽공원,"8,637 ","8,564 "
3707,2017-07-15,종합운동장,"17,482 ","18,703 "
3708,2017-07-16,디지털미디어시티,"6,626 ","7,170 "
3709,2017-07-16,양천구청,"3,668 ","3,853 "
3710,2017-07-16,올림픽공원,"4,598 ","4,556 "
3711,2017-07-16,종합운동장,"16,228 ","17,790 "
3712,2017-07-17,디지털미디어시티,"15,942 ","18,190 "
3713,2017-07-17,양천구청,"7,493 ","7,864 "
3714,2017-07-17,올림픽공원,"5,585 ","5,307 "
3715,2017-07-17,종합운동장,"13,437 ","14,266 "
3716,2017-07-18,디지털미디어시티,"16,425 ","18,370 "
3717,2017-07-18,양천구청,"7,600 ","7,975 "
3718,2017-07-18,올림픽공원,"5,711 ","5,324 "
3719,2017-07-18,종합운동장,"14,281 ","15,886 "
3720,2017-07-19,디지털미디어시티,"16,424 ","18,579 "
3721,2017-07-19,양천구청,"7,479 ","7,912 "
3722,2017-07-19,올림픽공원,"5,796 ","5,324 "
3723,2017-07-19,종합운동장,"15,766 ","17,259 "
3724,2017-07-20,디지털미디어시티,"16,229 ","18,394 "
3725,2017-07-20,양천구청,"7,580 ","8,100 "
3726,2017-07-20,올림픽공원,"5,555 ","5,210 "
3727,2017-07-20,종합운동장,"16,598 ","18,453 "
3728,2017-07-21,디지털미디어시티,"16,476 ","18,480 "
3729,2017-07-21,양천구청,"7,564 ","8,107 "
3730,2017-07-21,올림픽공원,"5,801 ","5,245 "
3731,2017-07-21,종합운동장,"18,460 ","20,431 "
3732,2017-07-22,디지털미디어시티,"9,752 ","10,035 "
3733,2017-07-22,양천구청,"4,805 ","4,994 "
3734,2017-07-22,올림픽공원,"6,082 ","6,042 "
3735,2017-07-22,종합운동장,"19,778 ","22,792 "
3736,2017-07-23,디지털미디어시티,"5,905 ","6,306 "
3737,2017-07-23,양천구청,"3,311 ","3,517 "
3738,2017-07-23,올림픽공원,"2,133 ","2,103 "
3739,2017-07-23,종합운동장,"10,574 ","11,435 "
3740,2017-07-24,디지털미디어시티,"15,729 ","17,445 "
3741,2017-07-24,양천구청,"7,243 ","7,546 "
3742,2017-07-24,올림픽공원,"5,247 ","4,843 "
3743,2017-07-24,종합운동장,"10,945 ","12,222 "
3744,2017-07-25,디지털미디어시티,"15,880 ","17,864 "
3745,2017-07-25,양천구청,"7,229 ","7,646 "
3746,2017-07-25,올림픽공원,"5,293 ","5,044 "
3747,2017-07-25,종합운동장,"14,443 ","16,110 "
3748,2017-07-26,디지털미디어시티,"16,123 ","18,105 "
3749,2017-07-26,양천구청,"7,396 ","7,741 "
3750,2017-07-26,올림픽공원,"5,469 ","5,142 "
3751,2017-07-26,종합운동장,"14,352 ","15,846 "
3752,2017-07-27,디지털미디어시티,"15,584 ","17,756 "
3753,2017-07-27,양천구청,"7,264 ","7,636 "
3754,2017-07-27,올림픽공원,"6,162 ","5,756 "
3755,2017-07-27,종합운동장,"14,883 ","16,781 "
3756,2017-07-28,디지털미디어시티,"16,199 ","17,824 "
3757,2017-07-28,양천구청,"7,178 ","7,437 "
3758,2017-07-28,올림픽공원,"5,204 ","4,781 "
3759,2017-07-28,종합운동장,"21,519 ","24,165 "
3760,2017-07-29,디지털미디어시티,"9,554 ","10,211 "
3761,2017-07-29,양천구청,"4,674 ","4,807 "
3762,2017-07-29,올림픽공원,"5,090 ","4,909 "
3763,2017-07-29,종합운동장,"24,103 ","28,041 "
3764,2017-07-30,디지털미디어시티,"7,172 ","8,202 "
3765,2017-07-30,양천구청,"4,671 ","4,750 "
3766,2017-07-30,올림픽공원,"4,206 ","4,211 "
3767,2017-07-30,종합운동장,"18,303 ","19,540 "
3768,2017-07-31,디지털미디어시티,"14,490 ","16,101 "
3769,2017-07-31,양천구청,"6,665 ","6,798 "
3770,2017-07-31,올림픽공원,"4,775 ","4,444 "
3771,2017-07-31,종합운동장,"10,629 ","11,419 "
3772,2017-08-01,디지털미디어시티,"15,097 ","16,816 "
3773,2017-08-01,양천구청,"6,829 ","7,008 "
3774,2017-08-01,올림픽공원,"5,148 ","4,835 "
3775,2017-08-01,종합운동장,"16,737 ","19,369 "
3776,2017-08-02,디지털미디어시티,"14,789 ","16,939 "
3777,2017-08-02,양천구청,"6,660 ","7,073 "
3778,2017-08-02,올림픽공원,"5,092 ","4,717 "
3779,2017-08-02,종합운동장,"16,806 ","18,833 "
3780,2017-08-03,디지털미디어시티,"14,912 ","16,851 "
3781,2017-08-03,양천구청,"6,569 ","6,886 "
3782,2017-08-03,올림픽공원,"4,965 ","4,693 "
3783,2017-08-03,종합운동장,"16,601 ","18,977 "
3784,2017-08-04,디지털미디어시티,"14,873 ","16,513 "
3785,2017-08-04,양천구청,"6,634 ","6,816 "
3786,2017-08-04,올림픽공원,"5,095 ","4,892 "
3787,2017-08-04,종합운동장,"29,508 ","35,828 "
3788,2017-08-05,디지털미디어시티,"8,575 ","9,018 "
3789,2017-08-05,양천구청,"4,228 ","4,361 "
3790,2017-08-05,올림픽공원,"5,491 ","5,290 "
3791,2017-08-05,종합운동장,"24,044 ","32,502 "
3792,2017-08-06,디지털미디어시티,"6,443 ","8,594 "
3793,2017-08-06,양천구청,"3,426 ","3,673 "
3794,2017-08-06,올림픽공원,"2,487 ","2,485 "
3795,2017-08-06,종합운동장,"13,606 ","14,421 "
3796,2017-08-07,디지털미디어시티,"14,958 ","16,729 "
3797,2017-08-07,양천구청,"6,876 ","7,175 "
3798,2017-08-07,올림픽공원,"5,011 ","4,733 "
3799,2017-08-07,종합운동장,"10,600 ","11,560 "
3800,2017-08-08,디지털미디어시티,"15,215 ","17,073 "
3801,2017-08-08,양천구청,"6,848 ","7,415 "
3802,2017-08-08,올림픽공원,"5,187 ","4,970 "
3803,2017-08-08,종합운동장,"16,034 ","18,030 "
3804,2017-08-09,디지털미디어시티,"15,417 ","17,702 "
3805,2017-08-09,양천구청,"7,082 ","7,428 "
